Id,Texto,Sentimiento,Texto_preprocesado
1.0975344170678272e+18,"@danielsirera @magda_marn doncs us vau saltar una llei orgànica que es deia Estatut i el vau potinejar. La llei la feu servir quan us dona la gana , és el que té els règims feixistes encoberts. La ley pa mi , my game my rules. Aneu a cagar !",Positivo,"['vau', 'saltar', 'llei', 'orgànica', 'deia', 'estatut', 'vau', 'potinejar', 'llei', 'servir', 'dona', 'gana', 'té', 'règims', 'feixistes', 'encoberts', 'ley', 'pa', 'mi', 'my', 'game', 'my', 'rule', 'aneu', 'cagar']"
1.1025603588442849e+34,"@SenyorRequena Per ella, al món nomé4s deu haver uns 1000 catalans i prou. Tothom que no pensa com ella, no ho és. 😳😳😳😳",Negativo,"['ella', 'món', 'deu', 'catalan', 'prou', 'tothom', 'pensa', 'ella']"
1.0921253159572234e+34,"#Ciudadanos  ha assegurat que la pròrroga a #Venezuela perquè Maduro convoqués eleccions ha servit per a  perquè segrestin a periodistes, es vulnerin drets humans de l'oposició i per que es assetjament a la dona i la filla de Guaidó   https://t.co/BILWoWVkzU",Neutral,"['assegurat', 'pròrroga', 'maduro', 'convoqués', 'eleccions', 'servit', 'segrestin', 'periodistes', 'vulnerin', 'drets', 'human', 'loposició', 'assetjament', 'dona', 'filla', 'guaidó']"
1.0994354711077478e+18,"@Gemmajhb i  no m interrompi tant !!! i  com està a la casa d la república, pregunti-li amb ell  ohhhhh 🤦tremenda",Positivo,"['m', 'interrompi', 'casa', 'd', 'república', 'preguntili', 'ell', 'ohhhhh', 'tremenda']"
1.1025507610561536e+18,Van den Eynde pregunta a Nieto per què no van recollir el risc de violència en l'acta de la reunió de la junta de seguretat prèvia a l'1-O. Nieto respon que si ell hagués escrit l'acta ho hagués fet de forma diferent #JudiciProcés https://t.co/ywbqx4Lxsj,Positivo,"['den', 'eynde', 'pregunta', 'nieto', 'recollir', 'risc', 'violència', 'lacta', 'reunió', 'junta', 'seguretat', 'prèvia', 'lo', 'nieto', 'respon', 'ell', 'hagués', 'escrit', 'lacta', 'hagués', 'fet', 'forma', 'diferent']"
1.1025523932360744e+34,"Vaja vaja, tot un director del @mundodeportivo (GrupGodó) com en @SantiNollaMD envaïnt i estacionant el seu flamant 4x4 al carril #bicibcn París i obligant a les bicis a anar per vorera/calçada  Com ja t'he dit, portar una senyora de 86 anys no et donar dret a fer el que vulguis https://t.co/tMfMJUK0yk",Neutral,"['vaja', 'vaja', 'director', 'grupgodó', 'envaïnt', 'estacionant', 'flamant', 'x', 'carril', 'parís', 'obligant', 'bicis', 'voreracalçada', 'the', 'dit', 'portar', 'senyora', 'anys', 'donar', 'dret', 'vulguis']"
1.097911065382396e+34,"@raulromeva Aquest era el vostre diàleg:   O referéndum o referéndum.  Ṕunt.  O independéncia o independencia. Punt.    Aixo es dialeg  ?  No fotem, home... aixó es pendre el pel a l'altre part.",Negativo,"['diàleg', 'referéndum', 'referéndum', 'ṕunt', 'independéncia', 'independencia', 'punt', 'aixo', 'dialeg', 'fotem', 'home', 'aixó', 'pendre', 'laltre', 'part']"
1.1041680673980745e+34,#vaga #8deMarç!! 💪🏽💪🏽💪💪🏿💪🏾💪🏽💪🏻👏🏻👏🏿👏🏽👏🏼👏🏼👏🏿👏🏻👏🏻a #Mataró  #8MCadaDia #EnsPlantem #8M2019⁠ ⁠⁠ ⁠⁠ ⁠ @ccoocatalunya @DonesCCOOCat  deixant constància de les reivindicacions de les dones. https://t.co/19eb4pBAuq,Neutral,"['deixant', 'constància', 'reivindicacions', 'dones']"
1.0959887910037586e+34,"Benvolguda Elsa,  Li passo el meu telf per DM, truqui’m i concertem una cita perque li digui això a la meva àvia en llista d’espera d’urgència per l’hematòleg del Taulí pel juliol.   Tots sabem com han deixat l’estat del benestar català, però si us plau: no ens insulti. https://t.co/6eZFkuV5i0",Negativo,"['benvolguda', 'elsa', 'passo', 'telf', 'dm', 'truqui', 'm', 'concertem', 'cita', 'perque', 'digui', 'àvia', 'llista', 'd', 'espera', 'd', 'urgència', 'l', 'hematòleg', 'taulí', 'juliol', 'deixat', 'l', 'benestar', 'català', 'plau', 'insulti']"
1.0974786456297511e+34,Ets dona? Algun cop pel carrer has hagut d'escoltar comentaris sobre el teu cos sense haver-los demanant?  Aquestes son situacions de cosificació vers les dones que veiem i vivim cada dia i són una forma de violència de gènere.  #EnsPlantem #MesQueUnCos #CosSiCosaNo #MWC19 https://t.co/FEsnPb0wID,Negativo,"['dona', 'cop', 'carrer', 'hagut', 'descoltar', 'comentaris', 'co', 'haverlos', 'demanant', 'situacions', 'cosificació', 'vers', 'dones', 'veiem', 'vivim', 'dia', 'forma', 'violència', 'gènere']"
1.0961572270214104e+18,"@MnicaRebullCome @FelixMiroL @elpuntavui Avui ho a deixat ben clar del senyor forn, no van votar cap declaraxio",Positivo,"['avui', 'deixat', 'ben', 'clar', 'senyor', 'forn', 'votar', 'cap', 'declaraxio']"
1.0974891582584628e+34,D'internat de nenes de casa bona a Tribunal Suprem https://t.co/2vIIVStZ9h https://t.co/vQmlbaqSOl,Neutral,"['dinternat', 'nenes', 'casa', 'bona', 'tribunal', 'suprem']"
1.1040421491406765e+34,"@Rossend7 @bcn_bleach Va, ja s'ha quedat a gust, el senyor?",Negativo,"['sha', 'quedat', 'gust', 'senyor']"
1.096143761548161e+18,"@XSalaimartin Així és com la recordem la majoria. Era tota una senyora i una magnífica persona. La podreu veure a l’exposició “el procés a punta de Bic” de retrats a bolígraf de presos, exiliats i represaliats. https://t.co/dDyaVNPB0Q",Positivo,"['recordem', 'majoria', 'senyora', 'magnífica', 'persona', 'podreu', 'veure', 'l', 'exposició', 'procés', 'punta', 'bic', 'retrats', 'bolígraf', 'presos', 'exiliats', 'represaliats']"
1.0979067101177938e+34,Ets dona? A la feina et fan portar uniforme determinat diferent del dels teus companys? Maquillatge? Perfum?  Aquestes son situacions de cosificació vers les dones que veiem i vivim cada dia i son una forma de violència de gènere.  #EnsPlantem #CosSiCosaNo #MésQueUnCos #MWC19 https://t.co/bQoTopK4cH,Negativo,"['dona', 'feina', 'portar', 'uniforme', 'determinat', 'diferent', 'company', 'maquillatge', 'perfum', 'situacions', 'cosificació', 'vers', 'dones', 'veiem', 'vivim', 'dia', 'forma', 'violència', 'gènere']"
1.1039774108133211e+34,L'enginyeria també és cosa de dones: la URV acosta carreres tècniques a les noies #8M https://t.co/paS5YfQoYh,Neutral,"['lenginyeria', 'cosa', 'dones', 'urv', 'acosta', 'carrere', 'tècniques', 'noies']"
1.103709297043755e+33,"@roser_de @enriccambray Aviam, depèn del que busquis. Un estudiant de l'ESCAC està aprenent, no fent feina professional. Per tant, si vol un avi, no es pot conformar amb un estudiant de teatre maquejat per ser un avi? No estem fent feina professional, estem aprenent, no?",Neutral,"['aviam', 'depèn', 'busquis', 'estudiant', 'lescac', 'aprenent', 'fent', 'feina', 'professional', 'vol', 'avi', 'pot', 'conformar', 'estudiant', 'teatre', 'maquejat', 'avi', 'fent', 'feina', 'professional', 'aprenent']"
1.1029701621925028e+18,"Si el feminisme es classista o racista no ens representa, no volem un feminisme autocomplaent com el liberal. El feminisme liberal és l’enemic del feminisme perquè només té en compte les dones privilegiades i de les elits , diu @JnnDiaz al #Parlament https://t.co/EdYdkB9aJ5",Positivo,"['feminisme', 'classista', 'racista', 'representa', 'volem', 'feminisme', 'autocomplaent', 'liberal', 'feminisme', 'liberal', 'l', 'enemic', 'feminisme', 'té', 'compte', 'dones', 'privilegiades', 'elits', 'diu']"
1.1040923320629209e+34,"Mango, escolta: les dones estem en lluita!! Horaris comercials per pider conciliar! Per això i més #EnsPlantem i #8McadaDia @ccoocatalunya @ccoo_serveiscat https://t.co/XodGk7cTQQ",Negativo,"['mango', 'escolta', 'dones', 'lluita', 'horaris', 'comercials', 'pider', 'conciliar']"
1.1033510711902537e+34,@nuriajomba @MargaCDR @AlbanoDante76 Donsc si es de mal gust...o reconec. Però també ho és assenyalar a la gent per què no pensen com nosaltres. Jo estic en les antípodes ideològiques d'aquesta senyora.... però això està malament. De debò us ho dic que anem malament.,Negativo,"['donsc', 'gusto', 'reconec', 'assenyalar', 'gent', 'pensen', 'antípodes', 'ideològiques', 'daquesta', 'senyora', 'malament', 'debò', 'dic', 'anem', 'malament']"
1.0358438970906132e+34,"📡 Kevin Pangos a Barça TV:  Molta gent creu que és conya, però efectivament és cert. Els meus avis per part de pare són eslovens i així vaig poder obtenir el passaport. M'és de gran ajuda. No conec gaire Eslovènia però encara hi tinc família . https://t.co/ayKXW1Y2wS",Negativo,"['kevin', 'pangos', 'barça', 'tv', 'gent', 'creu', 'conya', 'efectivament', 'cert', 'avis', 'part', 'pare', 'eslovens', 'obtenir', 'passaport', 'gran', 'ajuda', 'conec', 'gaire', 'eslovènia', 'família']"
1.1029883945929072e+34,"A les 19 h comença l'acte 'Ciberviolències i participació política de les dones' al @cececebe. Podeu seguir l'activitat per streaming al canal de Youtube de @pikaramagazine! L'aforament està complet. Amb @FondoCalala, @FrontLineHRD i @Laia_Serra_... #InternetFeminista https://t.co/DEV8m79fLf",Neutral,"['h', 'comença', 'lacte', 'ciberviolències', 'participació', 'política', 'dones', 'seguir', 'lactivitat', 'streaming', 'canal', 'youtube', 'laforament', 'complet']"
1.0974180725943788e+34,"Mas-Colell:  Qui pensi que el senyor Sánchez i els senyors Casado, Rivera i Abascal són el mateix, pateix una ceguesa aguda.  https://t.co/hjpgu3r772",Negativo,"['mascolell', 'pensi', 'senyor', 'sánchez', 'senyors', 'casado', 'rivera', 'abascal', 'pateix', 'ceguesa', 'aguda']"
1.1026247937891082e+34,"A partir de les 22h, entrevista a Helena Janeczek (@helenajaneczek), escriptora, a propòsit del llibre “La noia amb la Leica  📺 https://t.co/oLfkzl3O42 #Més324 #JudiciTV3CatRàdio https://t.co/jVSonI4yxL",Neutral,"['partir', 'h', 'entrevista', 'helena', 'janeczek', 'escriptora', 'propòsit', 'llibre', 'noia', 'leica']"
1.099189311591907e+34,Coses que no m’han quedat clares avui:   📌Santi Vila és soci d’Omnium? #judicialademocracia   📌Coscubiela es considera a ell mateix persona? #intersindical  📌A Arrimadas li agrada Abba? #waterloo   📌La dignitat és un dret o és un deure? #niunpasenrere   Seguim!,Neutral,"['cos', 'm', 'quedat', 'clares', 'avui', 'santi', 'vila', 'soci', 'd', 'omnium', 'coscubiela', 'considera', 'ell', 'persona', 'arrimadas', 'agrada', 'abba', 'dignitat', 'dret', 'deure', 'seguim']"
1.102933319845638e+34,"@tonicantona @lluis_llach Jurarà i perjurarà davant el jutge que mai ha tocat cap nen al Senegal. I quan li diguin que no és acusat, sinó testimoni, i que el judici no va d''allò', sinó del procés, respirarà alleugerit. https://t.co/fltxPgrwtc",Negativo,"['jurarà', 'perjurarà', 'davant', 'jutge', 'mai', 'tocat', 'cap', 'nen', 'senegal', 'diguin', 'acusat', 'sinó', 'testimoni', 'judici', 'dallò', 'sinó', 'procés', 'respirarà', 'alleugerit']"
1.0990686255652413e+34,"@arauna @JuditHuerta @Kasadesus Clar, la culpa la té ella per anar provocant... Mare meva, quin nivell 😂",Negativo,"['clar', 'culpa', 'té', 'ella', 'provocant', 'mare', 'nivell']"
1.103364358975955e+33,"A partir de les 23h, conversa amb Francesc Canosa i Elena Yeste a propòsit del llibre  Dones que surten del paper  📺 https://t.co/oLfkzl3O42 #Més324 #JudiciTV3CatRàdio https://t.co/SRXAKYfQeM",Neutral,"['partir', 'h', 'conversa', 'francesc', 'canosa', 'elena', 'yeste', 'propòsit', 'llibre', 'dones', 'surten', 'paper']"
1.103375390586876e+18,RT @elnacionalcat: Soraya Rodríguez es dona de baixa al PSOE perquè no vol pactes amb independentistes https://t.co/72VNA1zOuW,Positivo,"['soraya', 'rodríguez', 'dona', 'baixa', 'psoe', 'vol', 'pactes', 'independentistes']"
1.0988188829351117e+34,"@agarcia_tgn @Societatcc Impossible! No crec que a la Garrotxa tothom parli com nens repel-lents de parvulari! I les xorrades q diu?  Després ja us posarem clavells, ja...!  😅",Negativo,"['impossible', 'crec', 'garrotxa', 'tothom', 'parli', 'nens', 'repellent', 'parvulari', 'xorrades', 'q', 'diu', 'posarem', 'clavells']"
1.1035483413701304e+34,"@monicainstitut Dir-li rata és això? Va, home, segur que no diries el mateix si lo diguessin a Junqueras o altra indepe. L'humor, diu...",Negativo,"['dirli', 'rata', 'home', 'segur', 'diries', 'lo', 'diguessin', 'junqueras', 'indepe', 'lhumor', 'diu']"
1.103724214392144e+34,"@arnauriwz Pobre home ja es un botifler oficial.  El problema, és que aquest senyor és un professional i no està acostumat a mentir com els líders procesistes. Apa, ja podeu fer l'aquelarre i linxar-lo.",Negativo,"['pobre', 'home', 'botifler', 'oficial', 'problema', 'senyor', 'professional', 'acostumat', 'mentir', 'líders', 'procesistes', 'laquelarre', 'linxarlo']"
1.0921674745676184e+34,"@ramirp Les àvies seran sempre nostres !! Sense el  llirisme  no hauríem aconseguir desemascarar Ñ. Totes les accions són necessàries i no se n'ha de despreciar cap, més encara si venen d'àvies. La meva, descansi en pau, va ser a l'1-O sabent que venia la policia i va voler votar",Negativo,"['àvies', 'seran', 'sempre', 'llirisme', 'hauríem', 'aconseguir', 'desemascarar', 'ñ', 'accions', 'necessàries', 'se', 'nha', 'despreciar', 'cap', 'venen', 'dàvies', 'descansi', 'pau', 'lo', 'sabent', 'venia', 'policia', 'voler', 'votar']"
1.0961625340240118e+34,"Manifest 8 de març 2019, dia internacional de les dones.  ♀️PROU BRETXES, VIOLÈNCIES i DESIGUALTATS❗️ #EnsPlantem #8MCadaDia https://t.co/Dhj2Glif2p https://t.co/zwHJmaQKSB",Negativo,"['manifest', 'març', 'dia', 'internacional', 'dones', 'prou', 'bretxes', 'violències', 'desigualtats']"
1.0383133243484282e+18,Per Rivera és TV3 un feu independentista. Ho diu ell que és un entès tot i que mai no l'ha vista.  #garrotuit https://t.co/oiBomP0cgB,Positivo,"['rivera', 'tv', 'independentista', 'diu', 'ell', 'entès', 'mai', 'lha', 'vista']"
1.0381854872219688e+18,"Vaig fer la meva #PrimeraDiada a l’Alguer, amb la meva novia un fantastic #11S del 2014. Aquest #11S2018 repetirem a la Diagonal, però casats i amb la nostre Princeseta que el día següent tindrà 5 mesets👼🏻👼🏻👼🏻 ella sí que es #NovaRepublicana i la seva #PrimeraDiada 🔝💃 https://t.co/EarcAPwNv3",Positivo,"['l', 'alguer', 'novia', 'fantastic', 'repetirem', 'diagonal', 'casats', 'princeseta', 'día', 'següent', 'tindrà', 'mesets', 'ella', 'sí']"
1.098949046323024e+34,"@gabrielrufian Amb tot el respecte, farieu bé d'escoltar una mica els docents. De vegades tinc la sensació que els qui prenen les decisions sobre com ha de ser l'escola són persones que fa anys que no trepitgen un aula. Els que ho fan tot per als nens però sense els nens.",Negativo,"['respecte', 'farieu', 'descoltar', 'mica', 'docent', 'vegades', 'sensació', 'prenen', 'decision', 'lescola', 'persones', 'anys', 'trepitgen', 'aula', 'nens', 'nens']"
1.0379710772830986e+34,"📺 @Albert_Rivera  El conseller d'Interior té un llaç groc a la Conselleria. És això lleialtat, senyor Marlaska? És intolerable. No podem tenir conselleries polítiques. Si volem que els Mossos siguin la policia de tots necessitem que no els fiquin en política  #ElsMatinsTV3 https://t.co/kpJhalePzn",Negativo,"['conseller', 'dinterior', 'té', 'llaç', 'groc', 'conselleria', 'lleialtat', 'senyor', 'marlaska', 'intolerable', 'conselleries', 'polítiques', 'volem', 'mossos', 'siguin', 'policia', 'necessitem', 'fiquin', 'política']"
1.102559887815512e+33,"Dimarts 5 de març, a les 19 hores a @DocumentaBCN , #presentació:  El maig de les dones. El moviment feminista a Catalunya durant la transició, de Meritxell Ferré Baldrich, Dones del moviment republicà irlandès. Her Majesty’s Armagh Prison, 1971-1982, de Mireia Ros i Domènech https://t.co/ZJtEDt5dfm",Neutral,"['dimarts', 'març', 'hores', 'maig', 'dones', 'moviment', 'feminista', 'catalunya', 'transició', 'meritxell', 'ferré', 'baldrich', 'dones', 'moviment', 'republicà', 'irlandès', 'her', 'majesty', 's', 'armagh', 'prison', 'mireia', 'ro', 'domènech']"
1.1031963977703384e+18,🔴 Diego Pérez de los Cobos:  El major Trapero va dir que els Mossos no farien servir la força on hi haguessin nens o gent gran  #JudiciTV3CatRadio https://t.co/3PBro4UTZW https://t.co/Ld0d7s4vKi,Positivo,"['diego', 'pérez', 'los', 'cobos', 'major', 'trapero', 'dir', 'mossos', 'farien', 'servir', 'força', 'haguessin', 'nens', 'gent', 'gran']"
1.0453990001726916e+34,"@miquelstrubell @francescbanchs @eldiarioes Que orgull de home, i de tantes persones que van protegir les escoles.Vaig estar en una mesa i les tremolors que vaig tenir només de veure les imatges que rebia.",Negativo,"['orgull', 'home', 'persones', 'protegir', 'escolesvaig', 'estar', 'mesa', 'tremolors', 'veure', 'imatges', 'rebia']"
1.0922096443895192e+34,"S'enxampa abans un mentider que un coix.   I a aquest senyor, artífex del 155, l'hem enxampat. Amb la seva resposta queda clar que ha mentit sobre l'@elsa_artadi i en @perearagones.  Els sicaris de l'Estat només saben mentir.  I per això perdran. https://t.co/7KJ0JqsG3s",Positivo,"['senxampa', 'mentider', 'coix', 'senyor', 'artífex', 'lhem', 'enxampat', 'resposta', 'queda', 'clar', 'mentit', 'l', 'sicaris', 'lestat', 'mentir', 'perdran']"
